image_path,label,xmin,ymin,xmax,ymax,xc,yc,w,h
.\data\leaf_data_v3\merge12\sample_a_102.jpg,moderate,0.727979274611399,0.20984455958549222,0.812607944732297,0.3290155440414508,0.770293609671848,0.2694300518134715,0.08462867012089803,0.11917098445595856
.\data\leaf_data_v3\merge12\sample_a_102.jpg,moderate,0.8005181347150259,0.22150259067357514,0.9879101899827288,0.36917098445595853,0.8942141623488773,0.29533678756476683,0.18739205526770297,0.1476683937823834
.\data\leaf_data_v3\merge12\sample_a_102.jpg,moderate,0.5552677029360967,0.02849740932642487,0.6243523316062176,0.15932642487046633,0.5898100172711571,0.0939119170984456,0.06908462867012088,0.13082901554404147
.\data\leaf_data_v3\merge12\sample_a_102.jpg,advanced,0.48791018998272884,0.38082901554404147,0.6200345423143351,0.5207253886010362,0.553972366148532,0.45077720207253885,0.13212435233160624,0.13989637305699476
.\data\leaf_data_v3\merge12\sample_a_102.jpg,moderate,0.42573402417962003,0.7914507772020726,0.5474956822107081,0.9300518134715026,0.48661485319516407,0.8607512953367875,0.12176165803108807,0.13860103626943
.\data\leaf_data_v3\merge12\sample_a_103.jpg,moderate,0.41460905349794236,0.5393518518518519,0.4652777777777778,0.6647376543209876,0.4399434156378601,0.6020447530864197,0.05066872427983543,0.12538580246913578
.\data\leaf_data_v3\merge12\sample_a_103.jpg,moderate,0.36676954732510286,0.5929783950617284,0.4331275720164609,0.6948302469135802,0.3999485596707819,0.6439043209876543,0.06635802469135804,0.10185185185185175
.\data\leaf_data_v3\merge12\sample_a_103.jpg,moderate,0.31378600823045266,0.6990740740740741,0.36085390946502055,0.7893518518518519,0.3373199588477366,0.744212962962963,0.04706790123456789,0.09027777777777779
.\data\leaf_data_v3\merge12\sample_a_103.jpg,initial,0.5182613168724279,0.7218364197530864,0.591820987654321,0.8321759259259259,0.5550411522633745,0.7770061728395061,0.07355967078189307,0.1103395061728395
.\data\leaf_data_v3\merge12\sample_a_103.jpg,initial,0.3359053497942387,0.28433641975308643,0.4122942386831276,0.34992283950617287,0.3740997942386831,0.31712962962962965,0.0763888888888889,0.06558641975308643
.\data\leaf_data_v3\merge12\sample_a_103.jpg,moderate,0.2345679012345679,0.7399691358024691,0.2744341563786008,0.8672839506172839,0.2545010288065843,0.8036265432098766,0.039866255144032914,0.12731481481481477
.\data\leaf_data_v3\merge12\sample_a_103.jpg,moderate,0.4182098765432099,0.7978395061728395,0.4652777777777778,0.8641975308641975,0.4417438271604939,0.8310185185185185,0.04706790123456789,0.06635802469135799
.\data\leaf_data_v3\merge12\sample_a_103.jpg,advanced,0.6754115226337448,0.6743827160493827,0.7309670781893004,0.7901234567901234,0.7031893004115226,0.7322530864197531,0.05555555555555558,0.1157407407407407
.\data\leaf_data_v3\merge12\sample_a_103.jpg,advanced,0.31893004115226337,0.8576388888888888,0.37885802469135804,0.9251543209876543,0.3488940329218107,0.8913966049382716,0.059927983539094676,0.06751543209876543
.\data\leaf_data_v3\merge12\sample_a_103.jpg,advanced,0.9210390946502057,0.25887345679012347,0.9704218106995884,0.3422067901234568,0.9457304526748971,0.30054012345679015,0.04938271604938271,0.08333333333333331
.\data\leaf_data_v3\merge12\sample_a_103.jpg,initial,0.09722222222222222,0.5760030864197531,0.15457818930041153,0.621141975308642,0.12590020576131689,0.5985725308641976,0.05735596707818931,0.04513888888888895
.\data\leaf_data_v3\merge12\sample_a_103.jpg,advanced,0.6489197530864198,0.7978395061728395,0.7075617283950617,0.8665123456790124,0.6782407407407407,0.8321759259259259,0.0586419753086419,0.06867283950617287
.\data\leaf_data_v3\merge12\sample_a_104.jpg,moderate,0.46560111188325226,0.5323679727427598,0.6122307157748437,0.620954003407155,0.538915913829048,0.5766609880749574,0.1466296038915914,0.08858603066439519
.\data\leaf_data_v3\merge12\sample_a_104.jpg,moderate,0.29117442668519805,0.25979557069846676,0.36205698401667824,0.4463373083475298,0.32661570535093815,0.3530664395229983,0.07088255733148019,0.18654173764906307
.\data\leaf_data_v3\merge12\sample_a_104.jpg,initial,0.1299513551077137,0.22487223168654175,0.24669909659485753,0.479557069846678,0.1883252258512856,0.35221465076660985,0.11674774148714384,0.25468483816013626
.\data\leaf_data_v3\merge12\sample_a_104.jpg,initial,0.6073662265462126,0.645655877342419,0.6803335649756775,0.7947189097103918,0.6438498957609451,0.7201873935264054,0.0729673384294649,0.1490630323679728
.\data\leaf_data_v3\merge12\sample_a_104.jpg,advanced,0.01389854065323141,0.0706984667802385,0.12439193884642112,0.18057921635434412,0.06914523974982627,0.12563884156729133,0.1104933981931897,0.10988074957410562
.\data\leaf_data_v3\merge12\sample_a_104.jpg,moderate,0.5621959694232106,0.8109028960817717,0.7373175816539264,1.0,0.6497567755385685,0.9054514480408858,0.17512161223071576,0.18909710391822832
.\data\leaf_data_v3\merge12\sample_a_104.jpg,moderate,0.2828353022932592,0.16609880749574105,0.38498957609451007,0.2282793867120954,0.33391243919388464,0.19718909710391824,0.10215427380125086,0.062180579216354365
.\data\leaf_data_v3\merge12\sample_a_105.jpg,advanced,0.5665236051502146,0.5639810426540285,0.6516452074391988,0.6532385466034755,0.6090844062947067,0.608609794628752,0.08512160228898424,0.08925750394944698
.\data\leaf_data_v3\merge12\sample_a_105.jpg,moderate,0.7761087267525035,0.325434439178515,0.913447782546495,0.4218009478672986,0.8447782546494993,0.3736176935229068,0.13733905579399142,0.0963665086887836
.\data\leaf_data_v3\merge12\sample_a_105.jpg,advanced,0.6988555078683834,0.825434439178515,0.8011444921316166,0.9486571879936809,0.75,0.8870458135860979,0.1022889842632333,0.12322274881516593
.\data\leaf_data_v3\merge12\sample_a_105.jpg,advanced,0.5393419170243204,0.7962085308056872,0.648068669527897,0.8696682464454977,0.5937052932761087,0.8329383886255924,0.10872675250357655,0.07345971563981046
.\data\leaf_data_v3\merge12\sample_a_105.jpg,moderate,0.32761087267525035,0.580568720379147,0.4721030042918455,0.65086887835703,0.3998569384835479,0.6157187993680885,0.14449213161659513,0.07030015797788303
.\data\leaf_data_v3\merge12\sample_a_105.jpg,moderate,0.09871244635193133,0.5355450236966824,0.20815450643776823,0.6105845181674565,0.15343347639484978,0.5730647709320695,0.1094420600858369,0.07503949447077407
.\data\leaf_data_v3\merge12\sample_a_105.jpg,moderate,0.3133047210300429,0.20537124802527645,0.38483547925608014,0.29778830963665087,0.3490701001430615,0.25157977883096366,0.07153075822603722,0.09241706161137442
.\data\leaf_data_v3\merge12\sample_a_106.jpg,moderate,0.6147388059701493,0.6987359550561798,0.7007929104477612,0.7872191011235955,0.6577658582089552,0.7429775280898876,0.08605410447761186,0.0884831460674157
.\data\leaf_data_v3\merge12\sample_a_106.jpg,advanced,0.40555037313432835,0.20400280898876405,0.47411380597014924,0.2615870786516854,0.4398320895522388,0.23279494382022473,0.06856343283582089,0.05758426966292135
.\data\leaf_data_v3\merge12\sample_a_106.jpg,moderate,0.3362873134328358,0.16889044943820225,0.390625,0.29985955056179775,0.3634561567164179,0.234375,0.0543376865671642,0.1309691011235955
.\data\leaf_data_v3\merge12\sample_a_106.jpg,initial,0.820195895522388,0.007022471910112359,0.8931902985074627,0.17415730337078653,0.8566930970149254,0.09058988764044944,0.07299440298507465,0.16713483146067418
.\data\leaf_data_v3\merge12\sample_a_106.jpg,initial,0.454990671641791,0.30723314606741575,0.5072294776119403,0.43609550561797755,0.4811100746268656,0.37166432584269665,0.05223880597014924,0.1288623595505618
.\data\leaf_data_v3\merge12\sample_a_107.jpg,initial,0.45009328358208955,0.6752106741573034,0.49953358208955223,0.8616573033707865,0.4748134328358209,0.768433988764045,0.04944029850746268,0.1864466292134831
.\data\leaf_data_v3\merge12\sample_a_107.jpg,moderate,0.5659981343283582,0.7816011235955056,0.6245335820895522,0.9252106741573034,0.5952658582089552,0.8534058988764045,0.058535447761194015,0.1436095505617978
.\data\leaf_data_v3\merge12\sample_a_107.jpg,moderate,0.632929104477612,0.8444522471910112,0.7178171641791045,0.8978230337078652,0.6753731343283582,0.8711376404494382,0.08488805970149249,0.05337078651685401
.\data\leaf_data_v3\merge12\sample_a_107.jpg,moderate,0.7978078358208955,0.8212780898876404,0.8458488805970149,0.9680477528089888,0.8218283582089552,0.8946629213483146,0.04804104477611937,0.1467696629213484
.\data\leaf_data_v3\merge12\sample_a_107.jpg,moderate,0.0732276119402985,0.6070926966292135,0.13829291044776118,0.6913623595505618,0.10576026119402984,0.6492275280898876,0.06506529850746268,0.0842696629213483
.\data\leaf_data_v3\merge12\sample_a_107.jpg,moderate,0.5792910447761194,0.19662921348314608,0.6527518656716418,0.4157303370786517,0.6160214552238805,0.3061797752808989,0.07346082089552242,0.21910112359550563
.\data\leaf_data_v3\merge12\sample_a_107.jpg,moderate,0.5058302238805971,0.44662921348314605,0.5806902985074627,0.5635533707865169,0.5432602611940298,0.5050912921348315,0.07486007462686561,0.11692415730337086
.\data\leaf_data_v3\merge12\sample_a_107.jpg,moderate,0.3871268656716418,0.5775983146067416,0.5375466417910447,0.6337780898876404,0.46233675373134325,0.605688202247191,0.15041977611940294,0.05617977528089879
.\data\leaf_data_v3\merge12\sample_a_107.jpg,moderate,0.1658115671641791,0.27844101123595505,0.25419776119402987,0.39536516853932585,0.2100046641791045,0.33690308988764045,0.08838619402985076,0.1169241573033708
.\data\leaf_data_v3\merge12\sample_a_107.jpg,advanced,0.753964552238806,0.2615870786516854,0.8640391791044776,0.3219803370786517,0.8090018656716418,0.29178370786516855,0.1100746268656716,0.0603932584269663
.\data\leaf_data_v3\merge12\sample_a_107.jpg,advanced,0.7248134328358209,0.3985252808988764,0.777285447761194,0.4592696629213483,0.7510494402985075,0.42889747191011235,0.05247201492537312,0.0607443820224719
.\data\leaf_data_v3\merge12\sample_a_107.jpg,advanced,0.4146455223880597,0.10603932584269662,0.48600746268656714,0.15730337078651685,0.4503264925373134,0.13167134831460675,0.07136194029850745,0.051264044943820225
.\data\leaf_data_v3\merge12\sample_a_107.jpg,advanced,0.7185167910447762,0.06987359550561797,0.7518656716417911,0.1327247191011236,0.7351912313432836,0.10129915730337079,0.03334888059701491,0.06285112359550563
.\data\leaf_data_v3\merge12\sample_a_107.jpg,moderate,0.32486007462686567,0.02422752808988764,0.3822294776119403,0.18258426966292135,0.353544776119403,0.1034058988764045,0.05736940298507465,0.1583567415730337
.\data\leaf_data_v3\merge12\sample_a_108.jpg,advanced,0.4969222160044768,0.30825688073394497,0.5595970900951315,0.43302752293577984,0.5282596530498042,0.3706422018348624,0.0626748740906547,0.12477064220183487
.\data\leaf_data_v3\merge12\sample_a_108.jpg,advanced,0.6463346390598769,0.3853211009174312,0.7045327364297705,0.4926605504587156,0.6754336877448237,0.4389908256880734,0.058198097369893675,0.10733944954128438
.\data\leaf_data_v3\merge12\sample_a_108.jpg,advanced,0.20705092333519864,0.3467889908256881,0.32064913262451034,0.5844036697247706,0.26385002797985446,0.4655963302752294,0.11359820928931169,0.23761467889908255
.\data\leaf_data_v3\merge12\sample_a_108.jpg,advanced,0.7078903189703414,0.6486238532110091,0.7839955232232793,0.7788990825688074,0.7459429210968103,0.7137614678899082,0.07610520425293787,0.13027522935779823
.\data\leaf_data_v3\merge12\sample_a_108.jpg,advanced,0.5791829882484612,0.6073394495412844,0.6396194739787353,0.7275229357798165,0.6094012311135982,0.6674311926605505,0.06043648573027416,0.12018348623853214
.\data\leaf_data_v3\merge12\sample_a_108.jpg,advanced,0.7403469501958589,0.3467889908256881,0.8505875769445999,0.5091743119266054,0.7954672635702293,0.42798165137614674,0.11024062674874091,0.16238532110091736
.\data\leaf_data_v3\merge12\sample_a_108.jpg,advanced,0.09009513150531617,0.5559633027522936,0.18130945719082261,0.6513761467889908,0.1357022943480694,0.6036697247706422,0.09121432568550644,0.09541284403669725
.\data\leaf_data_v3\merge12\sample_a_108.jpg,advanced,0.17459429210968103,0.3678899082568807,0.3010632344711808,0.5706422018348624,0.2378287632904309,0.46926605504587154,0.12646894236149975,0.20275229357798163
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.7584140156754264,0.3088235294117647,0.9160903642231443,0.42081447963800905,0.8372521899492853,0.3648190045248869,0.15767634854771784,0.11199095022624433
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.7662517289073306,0.48699095022624433,0.892577224527432,0.6159502262443439,0.8294144767173813,0.5514705882352942,0.12632549562010142,0.1289592760180996
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.6122637159981559,0.48812217194570134,0.7266021207929921,0.5582579185520362,0.6694329183955741,0.5231900452488688,0.11433840479483626,0.07013574660633487
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.7238358690640848,0.667420814479638,0.772706316274781,0.7714932126696833,0.7482710926694329,0.7194570135746606,0.04887044721069622,0.10407239819004532
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.46104195481788846,0.026583710407239818,0.5265099124020286,0.22115384615384615,0.49377593360995853,0.12386877828054298,0.06546795758414015,0.19457013574660634
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.29045643153526973,0.7822398190045249,0.36975564776394654,0.8636877828054299,0.33010603964960816,0.8229638009049773,0.0792992162286768,0.08144796380090502
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.3185799907791609,0.877262443438914,0.408944213923467,0.9830316742081447,0.36376210235131395,0.9301470588235294,0.09036422314430614,0.10576923076923073
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.5029967727063163,0.5265837104072398,0.566159520516367,0.6001131221719457,0.5345781466113416,0.5633484162895928,0.06316274781005071,0.07352941176470584
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.7533425541724297,0.6233031674208145,0.8298755186721992,0.7737556561085973,0.7916090364223145,0.6985294117647058,0.07653296449976954,0.15045248868778283
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.8271092669432918,0.050339366515837106,0.9437528815122176,0.1589366515837104,0.8854310742277547,0.10463800904977374,0.1166436145689258,0.10859728506787329
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.7925311203319502,0.11312217194570136,0.8732134624250807,0.20079185520361992,0.8328722913785154,0.15695701357466063,0.08068234209313052,0.08766968325791856
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.5975103734439834,0.3042986425339366,0.6708160442600276,0.40384615384615385,0.6341632088520055,0.3540723981900452,0.07330567081604422,0.09954751131221723
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.3974181650530198,0.6244343891402715,0.48363301060396496,0.7024886877828054,0.4405255878284924,0.6634615384615384,0.08621484555094516,0.07805429864253388
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.39511295527893037,0.49434389140271495,0.49608114338404796,0.5808823529411765,0.44559704933148914,0.5376131221719458,0.1009681881051176,0.08653846153846156
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.6113416320885201,0.8082579185520362,0.7584140156754264,0.9309954751131222,0.6848778238819733,0.8696266968325792,0.14707238358690633,0.12273755656108598
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.4896265560165975,0.8433257918552036,0.573997233748271,0.957579185520362,0.5318118948824343,0.9004524886877828,0.08437067773167356,0.11425339366515841
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.08252650991240203,0.2895927601809955,0.2028584601198709,0.3766968325791855,0.14269248501613646,0.33314479638009054,0.12033195020746888,0.08710407239819001
.\data\leaf_data_v3\merge12\sample_a_109.jpg,moderate,0.2079299216228677,0.09106334841628959,0.28722913785154447,0.2703619909502262,0.2475795297372061,0.18071266968325791,0.07929921622867678,0.17929864253393663
.\data\leaf_data_v3\merge12\sample_a_109.jpg,initial,0.1636698939603504,0.43665158371040724,0.3296449976947902,0.5367647058823529,0.24665744582757032,0.4867081447963801,0.16597510373443983,0.10011312217194568
.\data\leaf_data_v3\merge12\sample_a_109.jpg,initial,0.027201475334255418,0.2816742081447964,0.08114338404794837,0.38857466063348417,0.05417242969110189,0.3351244343891403,0.05394190871369295,0.10690045248868779
.\data\leaf_data_v3\merge12\sample_a_109.jpg,initial,0.3591516828031351,0.0746606334841629,0.46473029045643155,0.22228506787330315,0.4119409866297833,0.14847285067873303,0.10557860765329646,0.14762443438914025
.\data\leaf_data_v3\merge12\sample_a_109.jpg,initial,0.19225449515905949,0.7494343891402715,0.29322268326417705,0.8687782805429864,0.24273858921161828,0.809106334841629,0.10096818810511757,0.11934389140271495
.\data\leaf_data_v3\merge12\sample_a_11.jpg,moderate,0.316688567674113,0.405688622754491,0.49014454664914586,0.5209580838323353,0.40341655716162944,0.4633233532934132,0.17345597897503284,0.1152694610778443
.\data\leaf_data_v3\merge12\sample_a_11.jpg,advanced,0.5584756898817346,0.4550898203592814,0.6780551905387647,0.5643712574850299,0.6182654402102497,0.5097305389221557,0.11957950065703016,0.1092814371257485
.\data\leaf_data_v3\merge12\sample_a_11.jpg,advanced,0.5098554533508541,0.6541916167664671,0.5965834428383706,0.7230538922155688,0.5532194480946124,0.688622754491018,0.08672798948751648,0.06886227544910173
.\data\leaf_data_v3\merge12\sample_a_11.jpg,advanced,0.5111695137976346,0.7350299401197605,0.6517739816031537,0.8517964071856288,0.5814717477003941,0.7934131736526946,0.14060446780551905,0.11676646706586824
.\data\leaf_data_v3\merge12\sample_a_11.jpg,advanced,0.7253613666228647,0.8233532934131736,0.8212877792378449,0.9790419161676647,0.7733245729303548,0.9011976047904191,0.09592641261498025,0.15568862275449102
.\data\leaf_data_v3\merge12\sample_a_11.jpg,advanced,0.48751642575558474,0.07784431137724551,0.6254927726675427,0.19760479041916168,0.5565045992115637,0.1377245508982036,0.13797634691195793,0.11976047904191617
.\data\leaf_data_v3\merge12\sample_a_11.jpg,moderate,0.035479632063074903,0.32934131736526945,0.18791064388961892,0.4116766467065868,0.11169513797634692,0.37050898203592814,0.152431011826544,0.08233532934131738
.\data\leaf_data_v3\merge12\sample_a_11.jpg,moderate,0.8685939553219448,0.6511976047904192,0.9908015768725361,0.8038922155688623,0.9296977660972405,0.7275449101796407,0.12220762155059128,0.15269461077844304
.\data\leaf_data_v3\merge12\sample_a_11.jpg,moderate,0.32982917214191854,0.5209580838323353,0.507227332457293,0.594311377245509,0.4185282522996058,0.5576347305389222,0.17739816031537448,0.07335329341317365
.\data\leaf_data_v3\merge12\sample_a_110.jpg,moderate,0.2908950617283951,0.31558641975308643,0.3338477366255144,0.41396604938271603,0.3123713991769548,0.3647762345679012,0.04295267489711935,0.0983796296296296
.\data\leaf_data_v3\merge12\sample_a_110.jpg,moderate,0.36599794238683125,0.6736111111111112,0.4074074074074074,0.7611882716049383,0.3867026748971193,0.7173996913580247,0.04140946502057613,0.08757716049382713
.\data\leaf_data_v3\merge12\sample_a_110.jpg,moderate,0.39814814814814814,0.6060956790123457,0.4295267489711934,0.6766975308641975,0.41383744855967075,0.6413966049382716,0.03137860082304528,0.07060185185185175
.\data\leaf_data_v3\merge12\sample_a_110.jpg,initial,0.5167181069958847,0.7418981481481481,0.5504115226337448,0.8472222222222222,0.5335648148148148,0.7945601851851851,0.0336934156378601,0.10532407407407407
.\data\leaf_data_v3\merge12\sample_a_110.jpg,advanced,0.283179012345679,0.4270833333333333,0.3595679012345679,0.5042438271604939,0.3213734567901234,0.46566358024691357,0.0763888888888889,0.07716049382716056
.\data\leaf_data_v3\merge12\sample_a_110.jpg,advanced,0.430298353909465,0.32947530864197533,0.49176954732510286,0.4236111111111111,0.4610339506172839,0.3765432098765432,0.06147119341563784,0.09413580246913578
.\data\leaf_data_v3\merge12\sample_a_110.jpg,advanced,0.4696502057613169,0.5235339506172839,0.5239197530864198,0.623070987654321,0.49678497942386834,0.5733024691358024,0.05426954732510292,0.09953703703703709
.\data\leaf_data_v3\merge12\sample_a_110.jpg,advanced,0.5023148148148148,0.6350308641975309,0.5267489711934157,0.689429012345679,0.5145318930041152,0.6622299382716049,0.024434156378600913,0.05439814814814814
.\data\leaf_data_v3\merge12\sample_a_110.jpg,advanced,0.3852880658436214,0.47723765432098764,0.42669753086419754,0.5416666666666666,0.40599279835390945,0.5094521604938271,0.04140946502057613,0.064429012345679
